,date,title,token,industry,ind_index,산업,vector
10,2020-12-24 15:54:00,"갤럭시S21, 예상대로 S펜 지원한다…“美 FCC 문서에서 확인”","['갤럭시', '예상', '펜', '지원', '문서', '확인']",[0.65458036 0.51960218 0.64705649],3,None,"[ 0.39530799  0.37014755 -2.01805094 -0.49304151  0.68845517 -0.28694742
 -0.60951345  2.3099297   1.82628068  1.22559066 -0.02636811  0.02618704
 -3.04074335 -1.76804184  1.6397799   0.45727083 -1.5578618  -2.26128733
  0.34851761  0.68248859  0.57804888 -0.43203207  1.8468655   1.75267566
 -0.14386611 -0.73405556  0.54134179 -3.43372064 -0.64654849  1.13993207
 -1.03452924  0.39580117 -0.13419415 -0.64974674  1.61013947  0.80696009
  0.89012597 -2.08666697  0.35230172  0.82456043 -0.80340068 -0.64930553
  1.09056671  0.31465852 -0.52414154 -1.92128395  1.1748331   1.00313967
 -0.45420618  0.02116064  1.17795501 -0.43774424 -1.74299546  1.46858837
 -0.70892189  2.18333809 -0.43547004 -1.45137011  0.11799005  1.9294318
 -1.34198729  0.93129549 -0.6822256  -1.39475687  1.00372328  2.18851315
  0.67353848 -0.39578783 -1.28965907  1.05634683  0.85000943 -0.44687035
  0.92907355 -1.45822268 -0.88592603 -1.17382562 -0.95457887  0.96970586
 -0.22174556  0.95503048  0.75633718  2.2457715  -1.20298171  0.35965507
  0.99362241 -0.98285111 -0.01029976 -1.24068656  0.03140062 -0.64256083
  0.33838489 -1.31805165 -1.2351766   0.01117387 -2.27416479  0.38014202
 -3.252251    1.48543954  0.33057658  1.30858456]"
11,2020-12-24 14:47:00,"‘이커머스 공룡’ 쿠팡, OTT 시장 진출…넷플릭스·아마존에 도전장","['이커머스', '공룡', '쿠팡', '시장', '진출', '넷플릭스', '아마존', '도전']",[0.56575136 0.41298865 0.56116328],0,반도체,"[-1.53399268  0.69660757 -1.42331707  1.69004416  0.52860366  0.29715223
  0.50806928  3.25637491  2.98805389 -0.93642925  0.56529118 -1.92380008
 -1.55546216 -1.33333891  0.04578762  2.11445345 -1.30049103 -1.49080791
 -1.96586527 -2.31547584 -1.81801987  3.24115351  1.73133526  1.83264131
  2.14203623 -0.82525161  0.75790511 -1.39567486  1.10647514  0.18324436
  1.15462412 -0.88288637 -1.96729565 -1.89867709  1.14731203  0.29567442
  1.72371416 -1.29683254  0.28836542  2.71286462 -0.77434864 -0.76719563
  0.7958579   2.47263949 -1.39871154 -0.60400441  2.09138154  2.21100631
 -1.774422    1.43475486 -0.39835405 -0.50829396 -2.02755031 -0.46262091
 -2.37854134  2.55551252  0.10650711 -3.05614109 -0.37617649  0.49414634
 -0.86240267  1.14531267  1.19739934 -3.48191679  0.64922996  4.05362847
  2.39581475 -0.5784376   0.41140968  0.76512398  3.93414424  1.01784125
  1.82060374 -2.11645707  0.64940791  1.2527752  -1.65053477  0.9635607
 -0.82042783  1.91624505 -1.45465954  1.77202416 -1.44929899  1.38892108
 -1.13254464  1.4514057  -0.46426291 -1.99066717  0.03518823 -2.98246405
  1.35478369 -3.30665222 -4.13869092  1.13268084 -0.90674271 -0.31509907
 -2.594201    1.2769347   3.89115465  1.00798054]"
12,2020-12-24 14:27:00,"“2900원에 로켓배송, 동영상까지 쏜다” 쿠팡의 ‘아마존처럼’…OTT 혈투","['로켓', '배송', '동영상', '쏜다', '쿠팡', '아마존', '혈투']",[0.42377717 0.36181336 0.61047108],2,통신,"[-1.26415571e-01 -9.39635832e-01 -2.28713929e+00  1.56590268e-02
  1.21624332e+00 -7.51531575e-01  1.16826607e+00  1.95471995e+00
  2.77984497e+00  5.33803001e-01 -7.37540530e-01 -1.31962054e+00
 -3.14174041e+00 -4.09572460e-01  1.08484098e+00  6.51835899e-01
 -2.97199163e+00 -1.90046643e+00 -2.56711084e+00 -1.18901324e+00
 -1.26142256e+00  1.95663968e+00  9.12832420e-01  1.59170303e+00
  4.70911012e-01 -6.78284468e-01  4.71887344e-01 -1.58255669e+00
  2.09135940e-01 -1.55334208e-01  6.44187885e-01 -1.17514845e+00
 -8.07867850e-01 -1.80030952e+00  6.23957187e-01  2.35914389e-01
  1.61672120e+00  3.48788872e-03 -4.10778468e-01  1.46330107e+00
  4.55848798e-01 -7.05133423e-01  1.03433158e+00  1.69955577e+00
 -1.66129781e+00  1.33180577e-01  6.81343593e-01  3.56365765e-01
 -7.62529042e-01 -1.00355826e-01  9.61212872e-01 -5.64827785e-01
 -2.37151445e+00  1.08658798e+00 -3.59766515e+00  2.30408169e+00
  3.19432970e-02 -1.43122166e+00  4.11620266e-01  8.42323146e-01
 -1.34015933e-01  2.52030777e-01  5.61313678e-01 -2.24134959e+00
  1.00127010e+00  1.23190436e+00  1.32321046e+00 -1.43721545e+00
  1.53335298e-01 -4.29178450e-01  6.24039187e-01  8.52460217e-01
  1.29732561e+00 -2.04862066e+00  1.90382445e-01  5.08650892e-01
 -8.74481022e-01  1.45431794e+00 -2.14571817e+00  1.57600805e-01
 -9.65644192e-01  3.37348378e+00 -1.78113243e+00  8.86457624e-01
  1.01104268e-01  2.39717070e-01 -9.78107406e-01 -7.00042233e-01
  6.62119529e-01 -2.30404711e+00  1.15653507e+00 -3.59848760e+00
 -2.05855198e+00  1.05022590e+00 -5.27605504e-01  4.74375971e-01
 -3.04069280e+00  1.03368633e+00  2.63193057e+00  1.14637313e+00]"
13,2020-12-24 13:49:00,여신티켓 운영사 패스트레인 “16억 원 규모 브리지 투자 유치”,"['여신', '티켓', '운영', '사', '패스트레인', '원', '규모', '브리지', '투자', '유치']",[0.48279384 0.4275863  0.51088416],3,None,"[ 2.05510324 -0.16118946 -3.04366779  2.21135505 -0.07369203 -0.76950734
 -2.42169165  0.92355881  2.53757748  2.83015797 -2.20200008  0.00922995
 -1.62727857 -0.5670427   0.73510992 -0.87523045  0.94478838 -1.36056923
  0.88704002  1.03894327  1.4781181   1.01319671  1.092239    1.9697188
 -0.3407807   0.37324209  2.99336779 -0.79861356 -0.23059754  1.86983114
  1.63547934  1.06039353 -2.05871809 -3.01842458  0.97755698  0.58978494
  0.99906035 -0.59067833  0.24911536  3.94936076 -0.83801772 -2.52929636
 -0.2111024   2.14788353 -1.37582282  0.41175159  3.75518988  1.54118077
 -1.57478285 -0.63816427 -0.07409377 -1.73109298 -0.83156369  1.24685051
 -0.06124214  1.07040219 -0.07748241 -2.89404492 -0.14523618  1.12772178
 -2.32947364  1.48781372 -2.42414085 -3.3613847   2.20168083 -0.95637584
  0.42967254 -0.76571286 -0.93130895 -0.4755058   1.78451598  0.5145496
  1.74035351 -2.87227058  0.38289285 -0.67989407 -2.09094395  0.59880686
 -1.95035044  3.52295143 -0.03012059  1.19358287 -1.66927573  2.64916877
  0.93457611  0.37302312 -0.10678759 -3.16697402  0.65056575 -3.14494442
  0.66201521 -0.78339721 -2.2623639   0.20476306 -0.21121503 -0.53381295
 -2.96275871  0.69554742  2.0210995   3.12463537]"
14,2020-12-24 11:28:00,모바일 시대에 PC MMORPG가 걸어갈 길. 경쟁력은 ‘손맛’,"['모바일', '시대', '길', '경쟁력', '손맛']",[0.53243414 0.38739705 0.57359173],2,통신,"[-0.73058838  0.1964618  -1.02892452  2.37323999 -0.92310153  0.85519609
  0.76445622  1.12299746  1.58311397  0.76741108 -0.0208565  -1.40781815
  0.10672761 -0.98243864 -0.16679818  0.96686903 -0.5002133  -0.16799209
 -0.13579981 -0.30430414  0.8616285   1.24308096  1.86565571  1.7163139
  0.05338886 -0.40075248  0.61265226 -1.33618142 -0.34737141  0.07252269
  0.81613779  0.40804031 -0.01934752 -0.65160383  1.04425078  0.40455678
  1.13849257 -0.76249804  0.63483187  0.81364443 -0.1877927   0.06777702
 -0.08491662  0.94330752  0.36791371  0.42187943  1.39004098  0.23882856
 -0.2131267  -0.59263773 -0.26399851  0.38976562 -1.60890198  0.70111663
 -2.83334868  1.76262467 -0.67349537 -0.35823287 -0.22529219  0.40899552
 -1.34604965  1.80803069  0.81758786 -0.51986392  1.22453944 -0.11705352
 -0.50770862 -1.00036114 -0.75333101 -0.81772853  2.40817782 -0.33598809
  1.09279386 -1.15945469 -0.31790048 -0.0461035  -0.127623   -0.12269619
 -0.84034479  0.92604725 -0.32384764  1.17144035 -0.73662687 -0.08835527
  0.50318567 -0.48495816  0.66482705 -0.57282349 -0.00440959 -0.72066928
  1.17825444 -0.61724419 -1.3035644   0.75839608 -1.69921252 -0.09106552
 -0.7593784   0.2148568   0.7636091   0.4542233 ]"
15,2020-12-24 10:00:00,조이플 “통합 정기구독 서비스 애플리케이션 ‘섭핑’ 출시”,"['조이', '통합', '정기', '구독', '서비스', '애플리케이션', '섭핑', '출시']",[0.36235142 0.29858797 0.56406943],2,통신,"[ 0.59253686  0.28819702 -1.84411006  0.24206422 -0.55246173  1.03617571
 -0.00595699  0.84125524  2.61461353  0.17123233 -2.81184983 -0.45874411
 -3.55347753 -2.1571671   0.92767558  0.41913059 -1.27204663 -1.16955036
 -1.4214156   0.05926377  0.38248867  1.74856241  0.58161252  2.45838599
  1.90153623 -1.87694222  0.02612345 -2.16075198  1.03976873 -0.31779481
 -0.06466068  0.23183222 -2.28078894 -2.0390468   1.8093969   0.64133201
  2.46153247  0.2245233   0.60988006  2.64116734  1.00320719 -0.96501789
  2.6498533   1.44205235 -0.39221115 -0.19876565  2.16660952  0.72007853
 -0.81766316 -2.09885471  0.85267876 -0.76766311 -2.41693126  1.73919301
 -2.65588798  4.36309995 -1.81627525 -0.6879596  -1.26175062  1.41709897
 -1.51753651  1.37676761  0.48152617 -1.90635129 -0.48783882  0.89468253
 -2.19766521 -0.97070476 -0.92940904 -2.14851179  1.08872516  0.95977965
  0.42128806 -2.23145416 -1.15288486  0.36892174 -0.93840336  2.84735906
 -1.98215669 -0.53850892  0.05664519  2.60085315  0.51332483  0.99196229
  0.37087871  0.14534211 -0.4126595  -1.18194724  0.05803586 -0.4227641
  1.15302623 -0.64118032 -0.79484161  1.36797298 -0.69474559  0.41918701
 -2.44618087  0.85037079  1.30293036  0.76082297]"
16,2020-12-24 09:58:00,내년부터 건강검진 후 결핵 진단검사 무료…결과서 온라인 발급,"['내년', '건강검진', '후', '결핵', '진단', '검사', '무료', '결과', '온라인', '발급']",[0.46003587 0.56738677 0.52421018],3,None,"[-2.17009882 -2.08892871 -5.20216337 -0.56222193  0.72750363  1.14512715
  0.14059543  2.74371611  2.66167914  1.23149603 -1.61067858  0.28660175
 -5.14527455 -2.69780038  1.18614775 -0.65461516 -2.36835352 -3.6305447
  1.50170885  0.79835436  0.36921176  2.15047398  2.70203044  1.58231707
  1.73431127 -1.50097497  1.94951757 -3.53678796  0.03265763 -0.24572408
 -0.28096966 -0.04765826 -2.0041637  -3.40239547  2.57150124  1.0071177
  2.19306993 -2.43579708 -0.68272338  2.84997792 -2.67767081 -0.09817683
  0.78700298  0.44250209  0.13402617 -2.02236918  2.48538838  1.15904634
 -3.78087413 -1.38770583  1.56479746 -1.65050657 -4.20341006  0.56223858
 -1.18474348  2.79177977 -2.80948835 -0.90274311  0.96298422  0.36638559
  1.98936161  1.21257343 -0.68124234 -1.6580426   0.99052515 -0.42630222
 -0.2246269  -1.44341918 -1.13161713  0.96575367  1.58453067 -0.30206638
  2.49476634 -1.67028422  0.68146713 -0.62720682 -0.79204671  1.98427282
 -1.12625024  2.87548747  1.78974345  2.91070155 -0.23904737  2.05643535
  0.83363005  0.02729568  1.72174015 -0.79988169  1.43673466  0.71708954
 -0.175908   -2.72574209  0.84159707  2.99679943 -1.68402833 -0.1862158
 -5.78326926  2.80956918  2.54865412  2.92992321]"
17,2020-12-24 09:30:00,공고인포 “전국 신문공고 신청·열람 O2O서비스 출시”,"['공고', '인포', '전국', '신문', '공고', '신청', '열람', '서비스', '출시']",[0.40411836 0.4142353  0.63163051],2,통신,"[-0.17539999 -1.22489264 -3.07099544  0.55928439 -0.3263737   0.08062085
 -0.58229736  1.50470709  2.07657284  0.56560507 -3.38191661 -0.29979115
 -4.24586461 -1.118448    1.643206    0.66314464 -1.02119377 -2.43903285
  0.86854346 -0.67418363  1.20927184  1.03482734  0.34307988  3.09562265
  2.07606728 -2.4398042  -0.26911256 -3.46625397 -0.15552699  1.55556053
 -0.4104127   0.60621074 -2.12834243 -2.42914643  1.20870293  0.80643135
  3.1042622  -1.5457623   0.6493192   2.39503789  0.76684475 -1.4327935
  0.21317806  0.02929037 -1.10192317 -2.56052068  1.82775624  0.94770996
 -2.89297576 -0.62158917  2.459044   -1.10653193 -2.04876608  3.60524566
 -0.95177428  2.97985276 -3.18419661 -2.70868959 -0.03709745  1.3807927
 -2.90305407  0.81903979 -2.36980838 -3.69359416  0.37721569 -0.22859009
 -2.38516189 -1.91314282 -0.31935257 -1.24409283  1.96785965  0.31061132
  1.98480965 -2.62801015  1.37326476 -0.05709577 -2.45780851  2.90508872
 -2.24095658  0.80494177 -0.59353464  3.74508406 -1.01261845  3.47135239
  1.46046828 -0.40002962  1.30795893 -1.84439711  1.30228414 -0.40433532
  1.4501003  -0.82216524 -0.45292513  1.02852522 -0.82446279  0.45332418
 -4.93674754 -1.17494743  3.09233555  1.69556546]"
18,2020-12-24 09:10:00,[스타트업-ing] ㈜휴메닉 천승호 대표 “인지재활훈련에 시각을 활용했습니다”,"['스타트업', '메닉', '승호', '대표', '인지', '재활', '훈련', '시각', '활용']",[0.4774493  0.55691711 0.57434449],3,None,"[-0.30913255 -0.71522526 -3.58261383  0.92307315  1.09677044  0.31590543
  0.49249033  0.77063864  1.45408561  1.31485151 -1.49717963 -2.24257165
 -2.14129212 -1.67897451 -0.8300322  -0.34533601 -1.54228993 -2.04944333
  1.27769865  0.21542101 -0.23238673  2.61399155  3.36306062  2.02863601
  1.76962396 -1.19655216  2.22753493 -1.37906216  1.58585752  1.60584612
  0.73915436  0.37154206 -1.56947042 -2.06278338  1.45515432  2.29604401
  1.02787315 -1.28073229  1.01350622  2.49407385 -0.71087173  0.07686578
  0.01439678  0.30431932 -0.22168657 -0.87622887  1.84596212  0.48528451
 -0.48160813 -0.31979549  1.11665054 -0.40804362 -2.99585386  0.62774811
 -1.49572312  3.53264664  0.33093527 -0.83627364 -0.21527116  1.98710295
  0.00750909  0.89416801 -0.23137213 -1.86066285  0.64605753 -0.46889215
 -0.76677973 -0.45494817 -0.20577117  1.09489369  1.32274772 -1.26344827
  1.88263299 -1.84657595 -0.70219771 -0.7493665   0.4568866   2.34883089
 -0.69186872  1.09964635 -1.8111672   2.10442194 -1.60001695  2.01558821
 -0.17970537 -1.12190372  1.17227908 -2.80563544  0.10038557 -0.82575431
 -1.64301752 -1.17523351 -1.21855792  0.33959796 -0.32653712  0.14971517
 -0.86506351 -0.65837431  3.01722985  2.94970278]"
19,2020-12-24 09:00:00,"같은 아파트 주민끼리 소통, 모바일 애플리케이션 블락(Bloc) 출시","['아파트', '주민', '끼리', '소통', '모바일', '애플리케이션', '블락', '출시']",[0.41465643 0.30003239 0.61764927],2,통신,"[ 0.34478248  0.21399192 -1.78034519  0.03107115 -0.15072335 -0.02262519
 -0.72020064  1.0503972   1.99035561  0.152055   -0.49802454 -0.24259703
 -2.92986549 -0.89727708  0.57899142  1.30894693 -0.53554462 -2.75345738
 -0.30497696 -0.36788549  0.36329664  1.7745775   2.28779167  1.96032485
  1.77163358 -2.54865168  1.13434941 -3.14905798  1.33996531  1.84173614
  0.36456552  0.38384447 -1.07401    -1.21528208  0.56533861  0.28567777
  1.84351841 -1.02749186  0.28138358  1.34871781  0.24350374 -0.86728415
  1.64240544  1.15708492 -0.82628308 -0.27268375  1.49299815 -0.04527217
 -0.38023484 -1.02458198  0.81480008  0.20775338 -2.21988422  2.47045672
 -2.59637462  1.53753654 -1.35180278 -0.86636517 -0.58446855  1.80684429
 -2.1898748   1.60523874  0.04040511 -1.51364665  0.49616149 -0.55379709
 -0.51258575 -0.63417834 -0.82401897 -1.57180037  0.28900668 -0.95718189
 -0.2484515  -2.57283339 -0.76596091  0.70201651 -1.70823799  1.82359365
 -2.38239715 -0.19608896 -1.61145856  1.39062923 -0.77267236  1.67790037
  1.51171904  0.39384624  0.44729893 -0.1114552  -1.03049758 -0.88462535
 -0.22152577 -0.53716284 -0.53678719  1.18074244 -1.74453633  0.59565782
 -2.04314988  0.16877789  2.30085283  2.27822155]"
20,2020-12-24 08:59:00,성탄절 전날 전국 초미세먼지에 몸살…오후부터 공기질 회복,"['성탄절', '전날', '전국', '초미세먼지', '몸살', '오후', '기질', '회복']",[0.54607826 0.48762538 0.54269744],3,None,"[ 0.100113   -0.57449406 -1.97647707  0.94291533  0.37578345  0.76814777
  0.29565218  1.6173593   1.43107972  0.45129215 -0.4874058  -0.22449674
 -0.71358528  0.38242586  1.02478373 -0.77734244 -2.67552961 -2.63054802
 -1.20897775  0.85452798  0.60615097 -0.11247414  2.03390676  2.12344918
  2.13699064 -0.71529102  2.81811113 -3.60039835 -0.31024054  2.07600196
  0.36580233  0.45093189 -0.72910288 -1.05889837  1.85921975  1.09558224
  2.00157316 -1.68871799 -0.05963021  0.44149647  0.0565653  -0.27643496
  2.56352422  0.56589498 -0.38104262  0.08374234 -0.01383883  1.4992921
 -2.22069141 -0.11639061  0.96278956 -1.32808965 -1.52243769  0.40857229
  0.6225033   2.05887659 -1.32175334 -2.35411371  0.58317035  0.9505954
  0.1387189  -0.09794616 -0.31396167 -1.09382563  1.53061504  0.04513531
 -0.9218773  -1.85705868  0.24777022  0.46286112  0.96794927  0.74271257
  1.00055161 -2.17238614  1.72380479 -0.5604479  -1.78936696  1.3257505
 -1.77223802  1.79610236  0.56483007  1.83580323 -1.18985713  1.64717676
  0.55094582 -0.47181771  1.67754197 -0.21789157  1.75196339 -0.17029734
  0.76128281 -2.20841059 -0.49003409  1.36643244 -1.08369976 -0.37737959
 -3.26622327  0.37895963 -0.1752033   0.54851421]"
21,2020-12-24 08:10:00,있으면서 안보여준 이통사들…이제 내 휴대폰 통화내역 1년치 열람,"['이통', '사', '이제', '내', '휴대폰', '통화', '역', '열람']",[0.49993722 0.31431348 0.72624029],2,통신,"[ 0.67807289 -0.50806074 -3.26734623  0.89464889  1.27831976 -0.49885988
 -0.03574374  2.58115563  1.86492079  1.35405661 -0.61825086  2.37431391
 -3.14775287 -1.15944391  0.71783039 -0.62408891 -1.20940192 -0.73256647
 -1.00438069  0.28676199  1.08880512  1.75586126  2.26688129  2.39734118
  1.88966965 -1.45603092  0.46330907 -1.0604029  -0.11621041 -0.26464901
 -0.06280194 -0.18754117 -0.93409664 -1.29720663  2.89415142  1.41584328
  2.49682216 -1.86126762  0.10174729  0.34067434 -1.02668545 -1.94631085
  1.2286465   0.4721226  -1.68113132 -0.79273352  2.86875811  1.4193299
 -1.30734166 -1.68453705  1.33682244  0.77036326 -2.18277146  3.55314045
 -1.53493318  1.88013657 -1.51507488 -2.22089225  0.76042774  2.71266754
  0.13799477  1.96809806  1.33684579 -2.24387592  0.67270806  0.26687465
  0.26952156 -0.56645623 -1.24343586  0.22319704  2.43020944  0.61877878
  0.95672546 -3.36753595  0.50757945  0.09342211 -2.85053984 -0.23047251
 -1.32121377  3.60417395 -0.66566923  2.12934826 -1.59293677 -0.74431723
  1.54449187 -1.03280348  1.39718875 -1.53923713  1.32129808 -1.43040885
  1.57766451 -1.9516762  -1.97917243  2.53214678 -0.81783923 -1.83164591
 -3.23777035  1.46685196  0.91667335  2.55650544]"
22,2020-12-24 06:12:00,갯민숭달팽이 도감 발간…미기록종 포함 132종 정보 담아,"['갯민숭달팽이', '도감', '발간', '미기', '록종', '포함', '종', '정보']",[0.26467884 0.36248575 0.45578016],3,None,"[ 1.18964255  0.28233354 -1.97752371  0.7629107   0.62326275  0.39263114
  0.44677208  0.20104162  0.40634675  0.84330216 -2.50204924  0.20794684
 -3.05934183 -1.46361086  0.07824924  1.0505657  -0.21260974 -0.38971175
  0.85329848  0.11926202  0.66167405  1.14925808  1.19601984  0.73148403
  0.46204926 -1.12456022  0.0980272  -1.5144084   0.11087514  0.48679399
  0.17591724  0.29193449 -0.97523204 -0.97693654  1.7355959   0.0203405
  1.11883634 -0.99940994 -0.33977083  0.10790542  0.10386625 -0.06912783
  0.58548168  0.30253224  1.0050002  -2.63765401  1.35599115  0.4445508
 -0.71735947  0.16416579 -0.22224699 -0.78830588 -0.86451406  0.60005117
  0.72218281  1.14738603  0.09722401 -1.3993018  -1.03848399  1.45522229
 -0.40234494 -0.49240205  0.1427132  -1.40336895  0.52459976 -1.72324401
 -0.81542261 -0.04696876 -0.35671882  0.51073834 -0.24404905 -0.72755226
  0.15103717 -0.54343158 -0.38060061  0.37601386 -0.28803322  0.68793222
 -0.40955836  0.370228    0.1310391   1.2807726  -1.63590156  1.71879831
 -0.38157013  0.02841429 -0.46975827 -0.86349297  0.19162297  0.0814591
 -0.64591268 -1.06134516 -1.42845291  1.64502406  0.18484004  0.63542517
 -1.48486237  0.8354485   1.49107374  0.20909148]"
23,2020-12-24 03:00:00,첫눈이 오면 바빠지는 기상청 사람들,"['눈', '기상청', '사람']",[0.33460318 0.31920544 0.29738075],3,None,"[-0.49532812 -0.15853024 -0.22713859  0.68977848  0.73128125  0.22230203
  0.27815557  0.04220204  0.13725217  0.43293007  0.14634656 -1.14903724
 -0.23229539 -0.1035806  -0.00818722  1.40474391 -0.66776192 -0.72177547
 -0.40483214  0.22384167  0.07241306  0.78262231  0.99468827  0.19161263
  0.46617534 -0.67975779  0.87131295 -0.58556527 -0.14508009 -0.07714733
  0.38844535 -0.41597074  0.24862642 -0.07469769  0.72263728  0.60712536
  0.85360271 -0.7908687  -0.08641935 -0.21382697 -0.29735089 -0.448899
  0.81619801 -0.09133752 -0.53051579 -0.73648168  0.12974921 -0.17740742
  0.26920056  0.08752732  0.57463127  0.13761044 -0.93732676  0.22004493
 -0.67529117  0.39471307 -0.52779233 -0.03284317  0.28252716  1.12329197
 -0.54387768  0.81656393  0.38728037  0.2142316  -0.20957863  0.00471391
  0.28422662  0.53707913  0.24833027  0.09640856  0.34717964 -0.34118962
 -0.24746762 -0.6416536  -0.41461401 -0.50348479  0.26153195 -0.35958514
  0.12535642 -0.00637096  0.16168594 -0.06286463 -1.01714405  0.30560033
  0.00942653 -0.01640761  0.38308166 -0.10493318 -0.22354602 -0.37243102
  0.01138082 -0.40654333  0.20214768  0.47493385 -0.53174143  0.22488393
 -0.6644036  -0.55814657 -0.17257132  0.88610601]"
24,2020-12-24 03:00:00,[만화 그리는 의사들]〈161〉마법의 비밀,"['만화', '의사', '마법', '비밀']",[0.47691643 0.54648011 0.51729287],3,None,"[-1.2231657  -0.44756454 -0.69503872  0.771076    0.39793816 -0.48675783
  0.29224765  0.74272135  0.69775871  0.8527128  -0.04622097 -0.77953425
 -1.44868638 -0.42056546  0.11946587  0.77127164 -0.79197872 -1.45081702
 -0.19703131 -0.04314321  0.4347082   0.83406192  1.73361924  0.14011741
  0.73243023 -1.2350463   1.09224749 -1.05446768 -0.25126114  0.13689144
 -0.08563882 -0.27779495 -0.28246216 -1.0706533   0.70380957  0.13756853
  0.62666974 -1.08066251 -0.50957575 -0.25314512 -1.24544614 -0.47384427
  0.18238569  0.23897918 -0.48429698 -0.87823363  0.37337579 -0.51021454
 -0.25615193  0.2444119   0.23738581  0.20686002 -1.09968065  0.52774455
 -0.7075507   1.50621841 -0.92859763 -0.84893619  0.37266233  1.1408729
 -0.47722718  0.58407427 -0.16399656 -0.52252094 -0.11380745  0.55487748
  0.36914583 -0.46877189  0.12194492 -0.04118647  1.04548401 -0.17395021
  0.0304124  -0.56020175 -0.33548255  0.01962251 -0.12516349 -0.08990342
 -0.60978389  0.10476903 -0.49768995  0.37834409 -0.71681199  0.88034773
  0.54279817 -0.39877423  0.58011533 -0.52774707  0.33497557 -0.24433947
  0.15342262 -1.31788281 -0.15321359  0.62032434 -0.38153981  0.82392112
 -1.21683086 -0.3031073   0.81276696  1.09161711]"
25,2020-12-24 03:00:00,오랜 집콕에 갑자기 화가 난다면 ‘코로나 블루’ 아닌 ‘코로나 블랙’?,"['집콕', '갑자기', '화가', '코로나', '블루', '코로나', '블랙']",[0.50056804 0.47906602 0.45702171],3,None,"[ 0.22403327 -0.22406259 -0.29912435  0.61713929  0.04282235  1.73025569
  0.75497448  2.07850559  1.07262665  1.00047577 -1.33996316  0.69871089
 -0.94346738 -0.16260928  1.70959168 -0.15220383 -2.85621391 -3.4606072
 -1.132       0.64163758 -0.67542032  1.77070655  1.7139685   1.77876121
  1.32864967 -0.43110863  3.21639191 -2.33120556 -0.3590685   2.26762394
  0.67724612  0.48286037  0.30920664 -1.03077814  1.91388535  2.00714612
  1.25015732 -1.34095663 -0.51379999  1.10268784 -0.06639729  0.21294724
  2.21593074  2.01086075  1.04340874 -0.47341724 -0.85207498  1.10057688
 -1.08334564 -0.3787634  -1.05749825 -0.17027513 -1.65845488 -0.72851282
 -2.4796311   2.83717191 -0.75191354 -1.6276047  -0.46204519  0.87755809
 -1.58997115 -0.04026609  0.6555994  -2.94809511  2.93083476  0.42144868
  1.81550376  0.25568247  0.79159621  0.51857093  2.39732802  2.15851875
  0.30849152 -2.1379832  -1.60963004  0.07950405 -0.17346986  2.07971076
 -0.93234731 -0.71195013  0.26645475  0.93424984 -0.78045423  2.73460027
  0.60127777  0.32044176  0.75427966 -0.49571064 -0.61548973 -0.27476212
  0.46035752 -2.09061567 -0.12915437  1.6201694  -0.81170598 -0.53107733
 -2.34844205  1.54119229  1.48021846  1.28981519]"
26,2020-12-24 03:00:00,“마스크는 최고의 백신… 코로나 감염 예방률 85%”,"['마스크', '최고', '백신', '코로나', '감염', '예방', '률']",[0.52290246 0.67279322 0.45090822],1,바이오,"[-1.40858908 -0.43613836 -1.91359786  1.07407612  0.54016795  1.47687991
  0.30926934  2.38947295  0.18801423 -0.10964897 -1.31082354  0.37516006
 -2.81947361 -0.94361946  0.85366716 -1.03581582 -2.98819247 -4.78080469
  1.30530884  0.74563907  0.2339106   3.14536878  2.3942578   1.2131878
  0.76388083 -1.31758495  4.65125671 -3.53452379 -1.73063812  2.44558098
  0.21126827  1.88229819 -0.5915018  -0.43906408  1.54317422  1.28848074
  2.00991192 -2.31422314 -0.86797481 -0.3012531  -3.47954568  1.07498331
  0.95705997  1.98061204  1.17218149 -1.02800119 -0.51206896  2.0803152
 -3.12602307 -0.50168951  1.08900407 -2.81495832 -2.2535532  -0.52999606
 -0.78170633  2.1111479  -0.97647504 -0.6001953   1.02111717  0.44379198
  1.70409685 -0.33743845 -0.25338945 -1.67758791  2.14021172  1.27997573
  1.64258786 -1.52430072  0.33243636  0.5856555   2.64632429  1.10489158
  1.04405096 -1.42680188  0.49821855 -1.06504711 -0.63843727  1.41425401
 -1.37177255  0.71071294  0.5381094   2.03319483 -1.46936009  2.65942597
  0.72462936 -0.64403513  2.4506961   0.21905488 -0.19092427 -0.29423221
 -0.73358734 -2.26046823  0.72600473  1.5015741   0.05112892 -0.52829686
 -2.46544018  1.6632162   0.13091803  0.64651248]"
